territorio_id,territorio_nome,cod_municipio,municipio_nome,sigla_uf,ano,fonte,tema,indicador,valor,cor_ou_raca,sexo,grupo_de_idade,situacao,nacionalidade,grupo_de_unidade_de_conservacao,lugar,pais
6,Salgado-Bragantino,1501709,Bragança,PA,,Censo 2022,Idade mediana da população,idade_mediana,29,,,,,,,,
1,Altamira,1501725,Brasil Novo,PA,,Censo 2022,Idade mediana da população,idade_mediana,30,,,,,,,,
5,Rio Branco-Brasiléia,1200104,Brasiléia,AC,,Censo 2022,Idade mediana da população,idade_mediana,28,,,,,,,,
5,Rio Branco-Brasiléia,1200138,Bujari,AC,,Censo 2022,Idade mediana da população,idade_mediana,28,,,,,,,,
6,Salgado-Bragantino,1502202,Capanema,PA,,Censo 2022,Idade mediana da população,idade_mediana,32,,,,,,,,
5,Rio Branco-Brasiléia,1200179,Capixaba,AC,,Censo 2022,Idade mediana da população,idade_mediana,28,,,,,,,,
4,Juruá-Tefé,1301001,Carauari,AM,,Censo 2022,Idade mediana da população,idade_mediana,23,,,,,,,,
6,Salgado-Bragantino,1502608,Colares,PA,,Censo 2022,Idade mediana da população,idade_mediana,31,,,,,,,,
6,Salgado-Bragantino,1502905,Curuçá,PA,,Censo 2022,Idade mediana da população,idade_mediana,31,,,,,,,,
2,Macapá,1600212,Cutias,AP,,Censo 2022,Idade mediana da população,idade_mediana,23,,,,,,,,
4,Juruá-Tefé,1301407,Eirunepé,AM,,Censo 2022,Idade mediana da população,idade_mediana,22,,,,,,,,
4,Juruá-Tefé,1301506,Envira,AM,,Censo 2022,Idade mediana da população,idade_mediana,23,,,,,,,,
5,Rio Branco-Brasiléia,1200252,Epitaciolândia,AC,,Censo 2022,Idade mediana da população,idade_mediana,28,,,,,,,,
2,Macapá,1600238,Ferreira Gomes,AP,,Censo 2022,Idade mediana da população,idade_mediana,24,,,,,,,,
4,Juruá-Tefé,1301654,Guajará,AM,,Censo 2022,Idade mediana da população,idade_mediana,23,,,,,,,,
3,Portel,1503101,Gurupá,PA,,Censo 2022,Idade mediana da população,idade_mediana,23,,,,,,,,
6,Salgado-Bragantino,1503200,Igarapé-Açu,PA,,Censo 2022,Idade mediana da população,idade_mediana,31,,,,,,,,
4,Juruá-Tefé,1301803,Ipixuna,AM,,Censo 2022,Idade mediana da população,idade_mediana,21,,,,,,,,
4,Juruá-Tefé,1301951,Itamarati,AM,,Censo 2022,Idade mediana da população,idade_mediana,20,,,,,,,,
2,Macapá,1600253,Itaubal,AP,,Censo 2022,Idade mediana da população,idade_mediana,23,,,,,,,,
4,Juruá-Tefé,1302207,Juruá,AM,,Censo 2022,Idade mediana da população,idade_mediana,22,,,,,,,,
2,Macapá,1600303,Macapá,AP,,Censo 2022,Idade mediana da população,idade_mediana,28,,,,,,,,
6,Salgado-Bragantino,1504109,Magalhães Barata,PA,,Censo 2022,Idade mediana da população,idade_mediana,32,,,,,,,,
6,Salgado-Bragantino,1504307,Maracanã,PA,,Censo 2022,Idade mediana da população,idade_mediana,31,,,,,,,,
6,Salgado-Bragantino,1504406,Marapanim,PA,,Censo 2022,Idade mediana da população,idade_mediana,33,,,,,,,,
1,Altamira,1504455,Medicilândia,PA,,Censo 2022,Idade mediana da população,idade_mediana,29,,,,,,,,
3,Portel,1504505,Melgaço,PA,,Censo 2022,Idade mediana da população,idade_mediana,19,,,,,,,,
6,Salgado-Bragantino,1505007,Nova Timboteua,PA,,Censo 2022,Idade mediana da população,idade_mediana,35,,,,,,,,
1,Altamira,1505486,Pacajá,PA,,Censo 2022,Idade mediana da população,idade_mediana,27,,,,,,,,
2,Macapá,1600154,Pedra Branca do Amapari,AP,,Censo 2022,Idade mediana da população,idade_mediana,22,,,,,,,,
6,Salgado-Bragantino,1505601,Peixe-Boi,PA,,Censo 2022,Idade mediana da população,idade_mediana,35,,,,,,,,
5,Rio Branco-Brasiléia,1200385,Plácido de Castro,AC,,Censo 2022,Idade mediana da população,idade_mediana,29,,,,,,,,
3,Portel,1505809,Portel,PA,,Censo 2022,Idade mediana da população,idade_mediana,22,,,,,,,,
5,Rio Branco-Brasiléia,1200807,Porto Acre,AC,,Censo 2022,Idade mediana da população,idade_mediana,28,,,,,,,,
2,Macapá,1600535,Porto Grande,AP,,Censo 2022,Idade mediana da população,idade_mediana,25,,,,,,,,
6,Salgado-Bragantino,1506104,Primavera,PA,,Censo 2022,Idade mediana da população,idade_mediana,32,,,,,,,,
6,Salgado-Bragantino,1506112,Quatipuru,PA,,Censo 2022,Idade mediana da população,idade_mediana,32,,,,,,,,
5,Rio Branco-Brasiléia,1200401,Rio Branco,AC,,Censo 2022,Idade mediana da população,idade_mediana,30,,,,,,,,
6,Salgado-Bragantino,1506203,Salinópolis,PA,,Censo 2022,Idade mediana da população,idade_mediana,30,,,,,,,,
6,Salgado-Bragantino,1506609,Santa Maria do Pará,PA,,Censo 2022,Idade mediana da população,idade_mediana,32,,,,,,,,
2,Macapá,1600600,Santana,AP,,Censo 2022,Idade mediana da população,idade_mediana,27,,,,,,,,
6,Salgado-Bragantino,1506906,Santarém Novo,PA,,Censo 2022,Idade mediana da população,idade_mediana,31,,,,,,,,
6,Salgado-Bragantino,1507102,São Caetano de Odivelas,PA,,Censo 2022,Idade mediana da população,idade_mediana,32,,,,,,,,
6,Salgado-Bragantino,1507409,São Francisco do Pará,PA,,Censo 2022,Idade mediana da população,idade_mediana,33,,,,,,,,
6,Salgado-Bragantino,1507466,São João da Ponta,PA,,Censo 2022,Idade mediana da população,idade_mediana,32,,,,,,,,
6,Salgado-Bragantino,1507474,São João de Pirabas,PA,,Censo 2022,Idade mediana da população,idade_mediana,31,,,,,,,,
5,Rio Branco-Brasiléia,1200450,Senador Guiomard,AC,,Censo 2022,Idade mediana da população,idade_mediana,30,,,,,,,,
1,Altamira,1507805,Senador José Porfírio,PA,,Censo 2022,Idade mediana da população,idade_mediana,26,,,,,,,,
2,Macapá,1600055,Serra do Navio,AP,,Censo 2022,Idade mediana da população,idade_mediana,26,,,,,,,,
4,Juruá-Tefé,1304203,Tefé,AM,,Censo 2022,Idade mediana da população,idade_mediana,23,,,,,,,,
6,Salgado-Bragantino,1507961,Terra Alta,PA,,Censo 2022,Idade mediana da população,idade_mediana,31,,,,,,,,
6,Salgado-Bragantino,1508035,Tracuateua,PA,,Censo 2022,Idade mediana da população,idade_mediana,30,,,,,,,,
4,Juruá-Tefé,1304260,Uarini,AM,,Censo 2022,Idade mediana da população,idade_mediana,21,,,,,,,,
1,Altamira,1508159,Uruará,PA,,Censo 2022,Idade mediana da população,idade_mediana,28,,,,,,,,
6,Salgado-Bragantino,1508209,Vigia,PA,,Censo 2022,Idade mediana da população,idade_mediana,32,,,,,,,,
1,Altamira,1508357,Vitória do Xingu,PA,,Censo 2022,Idade mediana da população,idade_mediana,27,,,,,,,,
5,Rio Branco-Brasiléia,1200708,Xapuri,AC,,Censo 2022,Idade mediana da população,idade_mediana,28,,,,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,71,,,15 a 19 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,44,,,20 a 24 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,50,,,25 a 29 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,39,,,30 a 34 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,25,,,35 a 39 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,0,,,40 a 44 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,0,,,45 a 49 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,17,,,15 a 19 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,53,,,20 a 24 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,87,,,25 a 29 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,32,,,30 a 34 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,22,,,35 a 39 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,3,,,40 a 44 anos,,,,,
5,Rio Branco-Brasiléia,1200013,Acrelândia ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,6,,,45 a 49 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,418,,,15 a 19 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,550,,,20 a 24 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,538,,,25 a 29 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,160,,,30 a 34 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,66,,,35 a 39 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,42,,,40 a 44 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,0,,,45 a 49 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,326,,,15 a 19 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,395,,,20 a 24 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,479,,,25 a 29 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,449,,,30 a 34 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,151,,,35 a 39 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,83,,,40 a 44 anos,,,,,
1,Altamira,1500602,Altamira ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,0,,,45 a 49 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,57,,,15 a 19 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,84,,,20 a 24 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,64,,,25 a 29 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,31,,,30 a 34 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,22,,,35 a 39 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,0,,,40 a 44 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,0,,,45 a 49 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,98,,,15 a 19 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,151,,,20 a 24 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,68,,,25 a 29 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,21,,,30 a 34 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,25,,,35 a 39 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,18,,,40 a 44 anos,,,,,
4,Juruá-Tefé,1300029,Alvarães ,AM,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,0,,,45 a 49 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,87,,,15 a 19 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,166,,,20 a 24 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,90,,,25 a 29 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,83,,,30 a 34 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,0,,,35 a 39 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,0,,,40 a 44 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,0,,,45 a 49 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,105,,,15 a 19 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,184,,,20 a 24 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,161,,,25 a 29 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,61,,,30 a 34 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,34,,,35 a 39 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,22,,,40 a 44 anos,,,,,
1,Altamira,1500859,Anapu ,PA,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,0,,,45 a 49 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,30,,,15 a 19 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,28,,,20 a 24 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,33,,,25 a 29 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,13,,,30 a 34 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,9,,,35 a 39 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,6,,,40 a 44 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,3,,,45 a 49 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,33,,,15 a 19 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,33,,,20 a 24 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,55,,,25 a 29 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,23,,,30 a 34 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,14,,,35 a 39 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,5,,,40 a 44 anos,,,,,
5,Rio Branco-Brasiléia,1200054,Assis Brasil ,AC,2022,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,0,,,45 a 49 anos,,,,,
6,Salgado-Bragantino,1500909,Augusto Corrêa ,PA,2010,Censo 2022,"Filhos tidos nos 12 meses antes dos Censos, por grupo de idade das mães",filhos_tidos_nos_12_meses_antes_do_censo,193,,,15 a 19 anos,,,,,
